id,created_at,text
1287181551776792578,2020-07-26 00:22:51,@ZattarRafael Eu demoro 2h
1287180812782370818,2020-07-26 00:19:55,@omarajame https://t.co/QcXf6f2vTj
1287176481735692288,2020-07-26 00:02:42,@cafecomferri Tem que investir em silêncio pra não incomodar os haterzineos
1287157310708682752,2020-07-25 22:46:31,"@sampaio19091 Alma negra, mt bom! 🍷"
1287035573371392000,2020-07-25 14:42:47,@hbredda Grande dupla! https://t.co/5bB5GLwtjm
1287033781900193792,2020-07-25 14:35:40,@puglihedge Hoje só meditação e boas energias para a varonga!!
1287029948801265664,2020-07-25 14:20:26,@FerraoMauricio @otraderloco Kkkkkkkkkkkkkkkkk essa figurinha é mt boa
1286977963561496578,2020-07-25 10:53:52,Fiquei pra titia!
1286969369986293762,2020-07-25 10:19:43,"Quem acorda as 7h da manhã no sábado? Eu mesma, que vou casar meu irmão as 8h

É muita vontade de casar, hein @otraderloco? Agora não vai mais poder operar alavancado!"
1286965302195113985,2020-07-25 10:03:33,@Sardinha_trader @tradersclubbr 😍😍😍
1286829976239644674,2020-07-25 01:05:49,@memolitinho https://t.co/9BcT58eK7w
1286828576780812289,2020-07-25 01:00:15,"O crescimento pessoal e profissional está fora da zona de conforto. Aprenda a apreciar a zona de desconforto, pois é lá que a evolução acontece."
1286827109269217286,2020-07-25 00:54:25,@girolokod @cafecomferri https://t.co/D2NPp8M9EX
1286826282102280194,2020-07-25 00:51:08,@vtamega @exame Cresça tu
1286812285680443392,2020-07-24 23:55:31,"@exame Eu acho ótimo ela querer se reinventar, progredir, estudar coisas novas! Esse é o caminho!"
1286780019294044160,2020-07-24 21:47:18,@Cartigat_mores @cafecomferri https://t.co/M5hBylRayy
1286769631840161792,2020-07-24 21:06:01,@antunes35 @puglihedge kkkkkkkkkkkkkkkkkkkkk
1286764726001827841,2020-07-24 20:46:32,@MarcosBourdon @Ferricomcafe @cafecomferri @FerraoMauricio @albuquerque_af @israel_massa @sergiosanita @tcmemesbr @hbredda @tradersclubbr @pedromdrsantos @FelipePontesPB @j_ramacciotti @omarajame PERFEITO RESUMO KKKKAKAKAKAKKA
1286758103632027648,2020-07-24 20:20:13,"@arthurdosanjos O calendário completo não, mas fica na aba ""Agenda Mercado"" os resultados que vão sair no dia, e na semana."
1286749054483992579,2020-07-24 19:44:15,"@puglihedge Só não mais que a Varonga né, Pugli?"
1286747967983177729,2020-07-24 19:39:56,@puglihedge Claro Pugli!! A vida é mara e os nossos ativos também!!
1286747030539456512,2020-07-24 19:36:13,"Calendário de divulgação de balanços dos bancos:

29/07 #SANB11
30/07 #BBDC4
03/08 #ITUB4
04/08 #BPAN4
05/08 #SULA11
06/08 #ABCB4 #BBAS3 #BMGB4
11/08 #BPAC11"
1286707732771479553,2020-07-24 17:00:04,@albuquerque_af @rvitoria AMEI!! 👏👏👏
1286673841679486981,2020-07-24 14:45:23,@albuquerque_af Verdades difíceis de engolir
1286669167995822081,2020-07-24 14:26:49,@PhelypeFerreira @jefersonrochan1 @cafecomferri @albuquerque_af @tradersclubbr ADOROOOO
1286666530101645313,2020-07-24 14:16:20,@Tatobarros Cinema ta fechado
1286664791944245250,2020-07-24 14:09:26,@cafecomferri HUM bilhão
1286662114657148928,2020-07-24 13:58:47,Que horas a #VVAR3 vira?
1286661646820216832,2020-07-24 13:56:56,Sexta da maldade? Mercado não está pra brincadeira não.
1286633947523317761,2020-07-24 12:06:52,@ElevatorLeblon Onde ta indo com 5kg de pão de queijo?
1286622471999967233,2020-07-24 11:21:16,@Diego_F_Maia Que demais! Conte sempre comigo e com o TC! 👏
1286495158175969280,2020-07-24 02:55:22,@direitaaaa @felipevfla81 @Markimd7 @cafecomferri Kkkkkkkkkkkkkk
1286485377386250245,2020-07-24 02:16:30,@cafecomferri Sou team Pugli
1286470055153278976,2020-07-24 01:15:37,@cafecomferri https://t.co/8iGrxClalC
1286469618811404288,2020-07-24 01:13:53,@albuquerque_af @tradersclubbr https://t.co/tMX8OIFohv
1286460916175970304,2020-07-24 00:39:18,@vdalvocamillo Também não vi problema
1286433184679370757,2020-07-23 22:49:06,"@OAndreVerissimo Isso indica o que cara? Ela está fazendo todos os cursos do TC, qual o problema?"
1286433028466708489,2020-07-23 22:48:29,@antunes35 Parece uma festa de 48 horas com todo mundo drogado
1286432832534061057,2020-07-23 22:47:42,@cafecomferri https://t.co/mqHo9FaaQL
1286432240843530240,2020-07-23 22:45:21,@ImpostoehRoubo Exatamente!!!!
1286431701644828674,2020-07-23 22:43:13,"O que está acontecendo?
A galera ta parecendo um monte de criança mimada! 

Bolsa cai, chora. 
Pessoas que não são área dos investimentos querendo aprender e estudar, acham ruim, não pode.
Investidor novo ganhando dinheiro, tá errado.

Que loucura é essa?"
1286430858845597701,2020-07-23 22:39:52,@luguga @omarajame KAKAKAKAKAKAKA
1286430728327135238,2020-07-23 22:39:21,@Larihm5 @cafecomferri Minha cara pra eles: https://t.co/jv1ckpud3A
1286424267312312322,2020-07-23 22:13:40,"@cafecomferri Galera zoando, a Gabriela é uma grande empresária e fez fortuna com as mídias sociais. E daí se ela falou merda um dia? Tem gente que fala todo dia e não consegue ganhar 1/5 do que ela ganhou na vida."
1286411347262148608,2020-07-23 21:22:20,@cafecomferri https://t.co/1sYTXR4MUI
1286410145988259846,2020-07-23 21:17:33,@FelipePontesPB kkkkkkkkkkkkkkkkkkk mt bom
1286396141249204229,2020-07-23 20:21:54,"@omarajame A galera perdoa ex que trai, ladrão que rouba e mata, político corrupto. Mas a blogueira, ah.. essa aí foi cancelada e não tem volta!

Vão morrer tudo corno ignorante."
1286394293800898561,2020-07-23 20:14:34,@JPOlive30453293 @yan_roldi @fernandoulrich Pode não ser exemplo pra ti mas é para muitas pessoas. Inclusive há espaço para todos na bolsa de valores. Até crimonoso é perdoado e paga a sua pena. Parem de ser ignorantes!
1286384090023960576,2020-07-23 19:34:01,@omarajame #OMERCADOÉPARATODOS
1286383922868301828,2020-07-23 19:33:21,"@yan_roldi @fernandoulrich Não contratamos ninguém, ela divulgou por livre e espontânea vontade e não vejo nenhum problema nisso"
1286382195091935240,2020-07-23 19:26:29,@fernandoulrich Quem mentalidade mesquinha
1286381738730704896,2020-07-23 19:24:40,@Giovani4TW kkkkkkkkkkkkkkkkkkk
1286381612628926465,2020-07-23 19:24:10,@ChrisZaluski -2% é tombo? Acho que tu não viver os CBs de março kkkkkk
1286381321959473152,2020-07-23 19:23:01,"Não sei se vocês sabem, mas o mercado cai também."
1286345103519481865,2020-07-23 16:59:06,"@ajulysantos A blogueira fitness ta no TC, Ju"
1286342909747441664,2020-07-23 16:50:23,@vdalvocamillo O que nós não pagamos né
1286342495845089280,2020-07-23 16:48:44,@Larihm5 @FariaLimaElevat NA CARA
1286337274263805952,2020-07-23 16:27:59,@danrochalopes Ela e o Erasmo estão no TC!
1286285137228042240,2020-07-23 13:00:49,Ao vivo agora no Insta do TC!! 📈 https://t.co/cPfBEt9ij8
1286251558343249921,2020-07-23 10:47:23,Bom dia! https://t.co/ikbUYqFZkM
1286247908375965696,2020-07-23 10:32:53,"Dia!

📈 Bolsas mundiais em alta
🇺🇸 Resultados American Airlines, Twitter, Blackstone
🇺🇸 9h30 Pedidos de seguro-desemprego semanal
📲 10h Live no Instagram do @tradersclubbr sobre o TC Donna
🇧🇷 Fiocruz planeja produção de 30MI vacinas em 2020
📈 S&amp;P Futuros +0,40%

Bons trades!"
1286138636648448000,2020-07-23 03:18:40,"@femisapien_z Profissional qualificado é aquele que aceita mudanças, cria conceitos e cresce diante a adversidades"
1286136994389798913,2020-07-23 03:12:09,@CleberVieiraDe1 🤗
1286131076176457729,2020-07-23 02:48:38,@Tatobarros Dia difícil https://t.co/5ZtlQEXNAj
1286118324393345024,2020-07-23 01:57:58,@guimf 😍👏👏👏
1286116711821869058,2020-07-23 01:51:33,@cafecomferri https://t.co/kISqIK7El3
1286114319990689800,2020-07-23 01:42:03,@ludylight LUDMIG AHHAHAHAHA adorei!!
1286114249996206081,2020-07-23 01:41:46,@G1Lessa Kkkkkkkkkkkk ela nao perde uma!
1286078931674763265,2020-07-22 23:21:26,"Estudem e tenham suas próprias convicções! Não tem nada de errado em torcer pela empresa que você estudou, gosta e tem na carteira! 

NÓS TEMOS QUE TORCER MESMO! Afinal, se não eu, quem vai?"
1286078930202624001,2020-07-22 23:21:25,"Eu nao tenho #WEGE3 na carteira e nao é por isso que vou ficar falando mal da empresa, só por dor de cotovelo pq ela subiu mais de +13% hoje, o que fazem mt com #VVAR3

Aprendam a parar de ser hater e fiquem felizes q tem tanto investidor PF ganhando muito dinheiro na bolsa! 🤩"
1286074819834982401,2020-07-22 23:05:05,@sil_diias @NataliaMourv Exatamente kkkkk
1286072335297138689,2020-07-22 22:55:13,@NataliaMourv Tem um modelo bom também que uso sempre: salada no almoço e pizza no jantar
1286062287590232065,2020-07-22 22:15:17,@JonasBruno23 POIS É rsrsrs
1286062189485395970,2020-07-22 22:14:54,@B3Euna Pq ela ta subindo 🤷🏻‍♀️
1286045720299081735,2020-07-22 21:09:27,@Cleber_Pet @tradersclubbr GRANDE DIA!!
1286037784298487811,2020-07-22 20:37:55,"#CIEL3 +3,56%"
1286036850226991106,2020-07-22 20:34:13,"Maiores altas IBOV hoje:

#WEGE3 +13,89%
#CMIG4 +7,73%
#BTOW3 +5,30% 
#VVAR3 +3,25%"
1286016717299359744,2020-07-22 19:14:13,"@CleberAndradeJ1 @Abalem_Cordeiro meninão ligeiro, tem tudo"
1286009079635353600,2020-07-22 18:43:52,@CleberAndradeJ1 kkkkkkkkk nao mesmo 😢
1286007430497918978,2020-07-22 18:37:18,Ibovespa hoje: https://t.co/JGjXJ37dLE
1286001223544569856,2020-07-22 18:12:39,@fabiomcpinho @CarlosIke @BrunoGomeSampai @cafecomferri @pedromdrsantos Está tudo ok com seu cupom Fabio! https://t.co/yIl9DRt7pu
1285986505014554624,2020-07-22 17:14:09,@PLynchado bah
1285986406515515392,2020-07-22 17:13:46,"@hrodric_23 @Willianuser @cafecomferri No momento da assinatura basta seu amigo colocar o código no campo “Desconto” na hora de assinar o plano Master mensal ou anual nesse link https://t.co/5mLl0Je7QQ

*é importante que o cupom seja adicionado diretamente na loja."
1285986004176908291,2020-07-22 17:12:10,@hbredda Alguma idiotice que criaram
1285977180468645888,2020-07-22 16:37:06,@jefersonrochan1 @albuquerque_af @israel_massa @cafecomferri KKKKKKKKKK JA É MINHA SERIE FAVORITA
1285974752574799874,2020-07-22 16:27:27,@KayserMatheus @tradersclubbr @albuquerque_af @cafecomferri @sergiosanita @RoxoLoureiro Parabénsss!! 🚀🚀 https://t.co/DyY60ObBUI
1285948481060909057,2020-07-22 14:43:04,"🚨 Atenção, Live Bem-vindo ao TC, às 12h!

Aprendam a usar a plataforma e entender as principais funções para não perder as infos relevantes do TC! Aproveitem p/ tirar todas as dúvidas!

Mandem para todos os amigos que vocês indicaram!!

Espero vocês aqui: https://t.co/nkGB0VGwH5"
1285943724917153793,2020-07-22 14:24:10,@andreimmoreira @mcamaro @joaoalhoneto O que houve? Manda o problema inbox
